id,app_id,title,price
2883,1582,Premium Plan,$9/month
2884,1583,Monthly,$9/month
2885,1583,Annual,$4/month
2886,1584,,$0.10/month
2887,1585,,$5/month
2888,1586,,Free
2889,1587,,Free
2890,1588,,Free
2891,1589,Basic Plan,$10/month
2892,1590,Free,Free
2893,1590,Business,$29/month
2894,1590,Growth,$79/month
2895,1590,Scale,$199/month
2896,1591,Basic Plan,$9.99/month
2897,1591,Unlimited Plan,$19.99/month
2898,1592,Base - 1 Deal,$4.99/month
2899,1592,5 Deals,$7.98/month
2900,1592,10 Deals,$9.98/month
2901,1592,25 Deals,$11.98/month
2902,1593,,$14.99/month
2903,1594,Free,Free
2904,1594,Starter,$2.99/month
2905,1594,Pro,$11.99/month
2906,1594,Business,$49.99/month
2907,1595,,$9/month
2908,1596,Premium,$6.99/month
2909,1596,Gold,$11.99/month
2910,1596,Platinum,$19.99/month
2911,1597,Basic Seller,$19.99/month
2912,1597,Intermediate Selle,$39.99/month
2913,1597,Super Seller,$89.99/month
2914,1598,Individual,$19/month
2915,1599,,Free
2916,1600,Standard Plan,$5.99/month
2917,1600,Professional Plan,$11.99/month
2918,1601,Early stage brand,$350/month
2919,1601,Growing Brand,"$1,000/month"
2920,1601,Enterprise,"$2,000/month"
2921,1602,,$4.99/month
2922,1603,Basic plan,Free to install
2923,1603,Bronze plan,$14.99/month
2924,1603,Silver plan,$19.99/month
2925,1603,Gold plan,$29.99/month
2930,1605,,$5/month
2931,1606,Manual,Free to install
2932,1606,AUTO-OPTIMIZATION,$4/month
2933,1607,,Free
2934,1608,,$19/month
2935,1609,Basic Plan,$4.49/month
2936,1610,,Free to install
2937,1611,,Free to install
2938,1612,Lite,$14.90/month
2939,1612,Basic,$39.90/month
2940,1612,Plus,$69.90/month
2941,1613,,Free to install
2942,1614,,$250/month
2943,1615,Startup,$19/month
2944,1615,Small business,$39/month
2945,1615,Medium store,$59/month
2946,1615,Large store,$79/month
2947,1616,Basic,$9/month
2948,1616,Pro,$29/month
2949,1617,Pro Package,$8/month
2950,1618,,Free
2951,1619,,$2.99/month
2952,1620,,$2.99/month
2953,1621,,Free
2954,1622,,$15/month
2955,1623,,Free
2956,1624,Nano plan,$2.99/month
2957,1624,Small plan,$4.99/month
2958,1624,Medium plan,$9.99/month
2959,1624,Unlimited,$24.99/month
2960,1625,,$4.99/month
2961,1626,,$5.99/month
2962,1627,,Free
2963,1628,,$7.49/month
2966,1630,Standard,$6.99/month
2967,1630,Professional,$18.99/month
2968,1630,Plus,$38.99/month
2969,1631,,$9.95/month
2970,1632,Starter Plan,$9/month
2971,1632,Bronze Plan,$29/month
2972,1632,Gold Plan,$69/month
2973,1632,Enterprise Plan,$159/month
2974,1633,,$29.99/month
2975,1634,Professional,$249/month
2976,1634,Premium,$499/month
2977,1635,,Free
2978,1636,,Free to install
2979,1637,Free,Free
2980,1637,Lite,$9.97/month
2981,1637,Pro,$24.97/month
2982,1638,,Free to install
2983,1639,Monthly Plan,$7.99/month
2984,1640,,$4.99/month
2985,1641,,$2.99/month
2986,1642,Basic - 1k,$19/month
2987,1642,Basic - 5k,$49/month
2988,1642,Basic - 10k,$99/month
2989,1642,Other Basic Plans:,$199/month
2990,1643,,$75 one time charge
2991,1644,Start-Up,Free
2992,1644,Growing,$9.99/month
2993,1644,Elite,$49.99/month
2994,1644,Enterprise,$199.99/month
2995,1645,,Free to install
2996,1646,,$4.99/month
2997,1647,,Free to install
2998,1648,,Free
2999,1649,,$4.99/month
3000,1650,,Free to install
3001,1651,Stardand,$9.99/month
3002,1651,Sliver,$14.99/month
3003,1652,,$5/month
3004,1653,,Free
3005,1654,One Website Plan,$29.99/month
3006,1655,,Free to install
3007,1656,,Free to install
3008,1657,,$19.95/month
3009,1658,Product Customizer,$6.99/month
3010,1658,Configurator,$450/month
3011,1659,,$4.99/month
3012,1660,,Free
3013,1661,,$25/month
3014,1662,,$4.99/month
3015,1663,Standard Plan,$19.90/month
3016,1663,Advanced Plan,$29.90/month
3017,1663,Professional Plan,$59.90/month
3018,1664,FREE,Free
3019,1664,STARTER,$20/month
3020,1664,GROWTH,$88/month
3021,1664,ADVANCED,$150/month
3022,1665,,$9.99/month
3023,1666,,$4.99/month
3024,1667,,$5/month
3025,1668,,Free
3026,1669,,$39.99 one time charge
3027,1670,,Free to install
3028,1671,Complete,$1.99/month
3029,1672,Free,Free
3030,1672,Basic,$19.99/month
3031,1672,Advanced,$29.99/month
3032,1673,,$9/month
3033,1674,Basic Plan,$7.99/month
3034,1675,,Free
3035,1676,,Free
3036,1677,,$5/month
3037,1678,,$4.99/month
3038,1679,,Free to install
3039,1680,Standard Plan,$15/month
3040,1680,Enterprice Plan,$30/month
3041,1681,,$4.99/month
3042,1682,Starter plan,Free
3043,1682,Growth plan,$45/month
3044,1682,Enterprise plan,$75/month
3045,1682,Elite plan,$95/month
3046,1683,,Free
3047,1684,,Free
3048,1685,Starter,$10/month
3049,1685,Professional,$20/month
3050,1685,Enterprise,$40/month
3051,1686,,$29.99 one time charge
3052,1687,Basic Plan,$5/month
3053,1687,Unlimited Plan,$12/month
3054,1688,Early Birds,$4.99/month
3055,1689,,$29.99 one time charge
3056,1690,,$4.99/month
3057,1691,,$4/month
3058,1692,,Free
3059,1693,,Free
3060,1694,Standard,$9.99/month
3061,1695,,Free
3062,1696,Lite,Free
3063,1696,Complete,$1.99/month
3064,1697,Basic plan,$7.99/month
3065,1698,Free Plan,Free
3066,1698,Advance,$4.99/month
3067,1699,,Free to install
3068,1700,Free,Free
3069,1700,GOLD,$9.95/month
3070,1700,PLATINUM,$45/month
3071,1701,Unlimited,$2.99/month
3072,1702,Free Forever,Free
3073,1702,Premium,$4.99/month
3074,1703,Standard Plan,$6.99/month
3075,1704,,$5/month
3076,1705,,Free
3077,1706,FREE FOREVER PLAN,Free
3078,1706,BASIC Plan,$4.99/month
3079,1706,PRO Plan,$9.99/month
3080,1707,,Free
3081,1708,Starter,$25/month
3082,1708,Pro,$49/month
3083,1708,Pro Plus Plan,$69/month
3084,1709,Compass Basic,Free
3085,1709,Compass Pro,$16/month
3086,1709,Compass Pro,$49/month
3087,1709,Compass Pro,$79/month
3088,1710,,Free to install
3089,1711,,$29/month
3090,1712,Free,Free
3091,1712,Standard,$6.99/month
3092,1712,Pro,$14.99/month
3093,1713,,$9.99/month
3094,1714,,$5/month
3095,1715,Free,Free
3096,1715,Basic,$9.99/month
3097,1715,Standard,$12.99/month
3098,1715,Growth,$24.99/month
3099,1716,Base plan,$7.99/month
3100,1717,Starter Plan,$55/month
3101,1717,Premium Plan,$115/month
3102,1717,Power Plan,$175/month
3103,1718,Startup Business,$499/month
3104,1718,Small Business,$799/month
3105,1718,Enterprise,"$1,700/month"
3106,1718,ShipHero for 3PL,$999/month
3107,1719,,Free to install
3108,1720,,Free
3109,1721,,Free
3110,1722,Free,Free
3111,1722,"1,000 Messages",$50/month
3112,1722,"2,100 Messages",$100/month
3113,1722,"4,300 Messages",$200/month
3114,1723,Premium,$9.95/month
3115,1724,,Free to install
3116,1725,,Free
3117,1726,Professional,$5/month
3118,1727,,$4.99/month
3119,1728,,$4.99/month
3120,1729,Basic Shopify,$4.99/month
3121,1729,Shopify,$7.99/month
3122,1729,Advanced Shopify,$9.99/month
3123,1729,Shopify Plus,$19.99/month
3124,1730,Free Plan,Free
3125,1730,Premium Plan,$1.99/month
3126,1731,,Free to install
3127,1732,STOCKIFY-FREE,Free
3128,1732,STOCKIFY-100,$10/month
3129,1732,STOCKIFY-500,$20/month
3130,1732,STOCKIFY-1000,$30/month
3131,1733,Growth,$69/month
3132,1733,Pro,$99/month
3133,1733,Super,$199/month
3134,1734,,$29 one time charge
3135,1735,SUPER EARLY BIRDS,$4.99/month
3136,1735,STANDARD PRICING,$9.99/month
3137,1736,Basic,$15/month
3138,1736,Executive,$25/month
3139,1736,Pro,$45/month
3140,1737,Standard,$198/month
3141,1737,Pro,$385/month
3142,1737,Enterprise,$980/month
3143,1738,,$5/month
3144,1739,Basic,$29.99/month
3145,1739,Enterprise,$49.99/month
3146,1740,Early Bird Offer,$9.90/month
3147,1741,,$7/month
3148,1742,Premium Plan,$2.50/month
3149,1743,,Free
3150,1744,Sale Offer Plan,$1.59/month
3151,1744,Premium Plan,$2.99/month
3152,1745,,$29 one time charge
3153,1746,Standard plan,$25/month
3154,1747,,$4.99 one time charge
3155,1748,,Free
3156,1749,Stories reviews,$10/month
3157,1749,Ambassadors,$50/month
3158,1749,Premium,$250/month
3159,1750,Professional,$14.95/month
3160,1751,Level 1,$5.99/month
3161,1751,Level 2,$11.99/month
3162,1751,Free,Free
3163,1752,,Free
3164,1753,,$5/month
3165,1754,Basic plan,Free
3166,1754,Gold plan,$24.99/month
3167,1754,Platinum plan,$44.99/month
3168,1754,Professional plan,$84.99/month
3169,1755,Basic Plan,$4/month
3170,1756,Super Deluxe,$10/month
3171,1757,,Free
3172,1758,,Free to install
3173,1759,,Free
3174,1760,Free,Free
3175,1760,Basic,$50/month
3176,1760,Advanced,$30/month
3177,1761,,$1/month
3178,1762,,$3.99/month
3179,1763,,Free
3180,1764,Basic,$19/month
3181,1764,Professional,$29/month
3182,1764,Entrepreneur,$49/month
3183,1764,Premium,$79/month
3184,1765,,$10/month
3185,1766,,$99/month
3186,1767,,$9.99/month
3187,1768,,Free
3188,1769,,Free
3189,1770,Forever Free,Free
3190,1770,Basic Plan,$9/month
3191,1770,Pro Plan,$49/month
3192,1770,Premium Plan,$99/month
3193,1771,,Free
3194,1772,,$9.99/month
3195,1773,,Free
3196,1774,BASIC,$15/month
3197,1774,PROFESSIONAL,$25/month
3198,1774,ADVANCED,$35/month
3199,1774,PLUS,$60/month
3200,1775,,$4.99/month
3201,1776,,Free
3202,1777,,Free to install
3203,1778,,$1.99/month
3204,1779,,Free
3205,1780,,Free to install
3206,1781,,$10/month
3209,1782,Full,$46/month
3210,1782,Full Plus,$94/month
3211,1783,Lite,Free
3212,1783,Complete,$2.99/month
3213,1783,Professional,$19.99/month
3214,1784,,Free
3215,1785,Tier 1,$9/month
3216,1785,Tier 2,$29/month
3217,1785,Tier 3,$39/month
3218,1785,Tier 4,$79/month
3219,1786,UploadKit,$9.95/month
3220,1786,Factory,$19.75/month
3221,1787,,Free to install
3222,1788,,$29.99/month
3223,1789,Unlimited Acces,$14/month
3224,1790,Quick Pick,$4.99/month
3225,1791,,$9.99/month
3226,1792,Standard Plan,$9.99/month
3227,1793,,Free to install
3228,1794,,Free
3229,1795,Free Forever,Free
3230,1795,Premium,$6.99/month
3231,1796,Premium Plan,$19.99/month
3232,1797,FREE FOREVER PLAN,Free
3233,1797,BASIC PLAN,$4.99/month
3234,1797,PRO PLAN,$9.99/month
3235,1798,,$9.99/month
3236,1799,,Free
3237,1800,,Free
3238,1801,,Free
3239,1802,Unlimited,$7.99/month
3240,1803,,Free
3241,1804,,$7.95/month
3242,1805,Free,Free
3243,1805,Small,$5/month
3244,1805,Medium,$15/month
3245,1805,Large,$25/month
3246,1806,,Free to install
3247,1807,Free Plan,Free
3248,1807,Premium Plan,$6.50/month
3249,1808,Free Plan,Free
3250,1808,Basic Plan,$5/month
3251,1808,Premium Plan,$7/month
3252,1809,,Free
3253,1810,Free,Free
3254,1810,Basic,$5/month
3255,1810,Standard,$10/month
3256,1810,Premium,$15/month
3257,1811,Pro Plan,$9.95/month
3258,1812,,Free to install
3259,1813,Free,Free
3260,1813,Basic Shopify,$7/month
3261,1813,Shopify,$15/month
3262,1813,Advanced Shopify,$30/month
3263,1814,Free,Free
3264,1814,Basic,$5/month
3265,1814,Standard,$10/month
3266,1814,Premium,$15/month
3267,1815,Standard,Free
3268,1815,Premium,$9.95/month
3269,1816,,$99 one time charge
3270,1817,,$5/month
3271,1818,,$6.99/month
3272,1819,,Free
3273,1820,,Free
3274,1821,FREE Thank You,Free
3275,1821,Pro Thank You Page,$4.99/month
3276,1821,MVP Thank you page,$9.99/month
3277,1821,VIP Thank you page,$19.99/month
3278,1822,Basic,Free
3279,1822,Premium,$9/month
3280,1823,,Free to install
3281,1824,LITE,$39/month
3282,1824,PLUS,$79/month
3283,1824,PRO,$129/month
3284,1825,Bronze,$18/month
3285,1825,Silver,$48/month
3286,1825,Gold,$78/month
3287,1826,,Free
3288,1827,,Free
3289,1828,,$39.99/month
3290,1829,Free,Free
3291,1829,STARTER,$9/month
3292,1829,GROWTH,$29/month
3293,1830,,Free
3294,1831,Pro Plan for ALL!,$79/month
3295,1832,Basic,$9.99/month
3296,1833,,$15/month
3297,1834,,$2.99/month
3298,1835,,$29/month
3299,1836,,Free
3300,1837,Lite,$10/month
3301,1837,Plus,$15/month
3302,1837,Advanced,$20/month
3303,1837,Pro,$25/month
3304,1838,,Free to install
3305,1839,Free,Free
3306,1839,Advance,$30/month
3307,1839,Standard,$40/month
3308,1839,Basic,$60/month
3309,1840,,Free
3310,1841,LITE,$39/month
3311,1841,PLUS,$79/month
3312,1841,PRO,$129/month
3313,1842,Basic plan,$14/month
3314,1843,Pro Plan,$49/month
3315,1844,Full Access,$9.99/month
3316,1845,,$2.99/month
3317,1846,,Free
3318,1847,Premium Plan,$2.75/month
3319,1848,,Free
3320,1849,,Free
3321,1850,,Free
3322,1851,,$5/month
3323,1852,,Free to install
3324,1853,,Free
3325,1854,Basic,$4.99/month
3326,1855,Basic,$5/month
3327,1855,Standard,$10/month
3328,1855,Advanced,$25/month
3329,1855,Plus,$50/month
3330,1856,,$5/month
3331,1857,,Free
3332,1858,Small,$45/month
3333,1858,Medium,$120/month
3334,1859,,Free
3335,1860,PLUS 10,$40/month
3336,1860,PLUS 20,$50/month
3337,1860,PLUS 50,$80/month
3338,1860,PLUS 100,$130/month
3341,1862,eCommerce Pro,$19/month
3342,1863,Helpful,Free
3343,1863,Handful,$9.95/month
3344,1863,Boxful,$14.95/month
3345,1863,Bucketful,$29.95/month
3346,1864,Starter plan,$19/month
3347,1864,Professional plan,$49/month
3348,1864,Business plan,$249/month
3349,1865,Basic,$7/month
3350,1865,Essential,$12/month
3351,1865,Extended,$19/month
3352,1866,,Free to install
3353,1867,Simple Shipping,$9.99/month
3354,1867,Shipping Pro,$19.99/month
3355,1868,,$0.99/month
3356,1869,,$9.99 one time charge
3357,1870,,$2.95/month
3358,1871,,$3.99/month
3359,1872,,$12/month
3360,1873,,$10 one time charge
3361,1874,,$24/month
3362,1875,,Free
3363,1876,,Free to install
3364,1877,,$4.99/month
3365,1878,Starter,$49/month
3366,1878,Pro,$99/month
3367,1879,,Free
3368,1880,Full Plan,$2.99/month
3369,1881,,Free
3370,1882,,$2.99/month
3371,1883,Premium Plan,$2.50/month
3372,1884,,Free
3373,1885,,Free
3374,1886,,Free
3375,1887,,$5/month
3376,1888,,$1.99/month
3377,1889,,$5/month
3378,1890,,Free
3379,1891,,Free
3380,1892,,$14.95/month
3381,1893,,$9.95/month
3382,1894,Basic,$5/month
3383,1895,,$6.95/month
3384,1896,,$3.99/month
3385,1897,Free,Free
3386,1897,Premium,$3.99/month
3387,1898,Premium Plan,$9.99/month
3388,1899,,Free to install
3389,1900,Basic Plan,$15/month
3390,1900,Professional Plan,$30/month
3391,1900,Ultimate Plan,$50/month
3392,1900,FREE Plan,Free
3393,1901,,$39/month
3394,1902,,Free
3395,1903,,Free to install
3396,1904,,Free
3397,1905,,$29/month
3398,1906,$18/month,$18/month
3399,1907,,$4.99/month
3400,1908,,$4.99/month
3401,1909,,$8.99/month
3402,1910,,$19.95/month
3403,1911,,Free to install
3404,1912,,$1.99/month
3405,1913,Starter,$139/month
3406,1913,Micro,$159/month
3407,1913,Boutique,$199/month
3408,1913,Venture,$249/month
3409,1914,Premium,$129/month
3410,1914,Platinum,$229/month
3411,1915,,Free
3412,1916,,$2.50/month
3413,1917,Basic Shopify,$14.99/month
3414,1917,Pro / Shopify,$27.99/month
3415,1917,Unlimited,$59.99/month
3416,1917,Plus,$99.99/month
3417,1918,Small,$9.95/month
3418,1918,Medium,$19.95/month
3419,1918,Large,$29.95/month
3420,1919,Basic,$19.99/month
3421,1919,Pro,$39.99/month
3422,1919,Premiere,$199.99/month
3423,1920,Free,Free
3424,1920,Micro,$20/month
3425,1920,Starter,$50/month
3426,1920,Professional,$100/month
3427,1921,FREE,Free to install
3428,1921,STARTER,$50/month
3429,1921,GROWTH,$150/month
3430,1921,PROFESSIONAL,$350/month
3431,1922,Basic,$5/month
3432,1922,Shopify,$9/month
3433,1922,Advanced,$49/month
3434,1922,"Plus, Enterprise",$99/month
3435,1923,,Free
3436,1924,Premium Plan,$5.50/month
3437,1925,Basic plan,$7.99/month
3438,1926,Free,Free
3439,1926,Basic,$60/month
3440,1926,Advanced,$30/month
3441,1927,Standard Plan,$199/month
3442,1927,Pro Plan,$499/month
3443,1927,Enterprise,$999/month
3444,1928,Premium,$7.99/month
3445,1929,Free Plan,Free
3446,1929,Social Plan,$5.99/month
3447,1930,,Free to install
3448,1931,Basic,$27.99/month
3449,1931,PRO,$51.99/month
3450,1932,,Free
3451,1933,,Free to install
3452,1934,1-2 Stores,$59/month
3453,1934,3-5 Stores,$99/month
3454,1934,6-10 Stores,$149/month
3455,1935,,Free to install
3456,1936,,Free
3457,1937,,Free to install
3458,1938,,$4.99/month
3459,1939,Basic Plan,$7.99/month
3460,1940,,$40/month
3461,1941,Basic *,Free
3462,1941,Basic,$5.99/month
3463,1941,Premium,$9.99/month
3464,1942,Lite,$9/month
3465,1942,Professional,$19/month
3466,1942,Advanced,$39/month
3467,1943,,$9.99/month
3468,1944,Basic Plan,$9.99/month
3469,1944,Professional Plan,$34.90/month
3470,1944,Advanced Plan,$79/month
3471,1944,Plus Plan,$139/month
3472,1945,,Free
3473,1946,,$13.99/month
3474,1947,,Free
3475,1948,Autofy Basic,$99/month
3476,1949,One-Hit Wonder,$19.99/month
3477,1949,Newcomer,$49.99/month
3478,1949,Rock Star,$99.99/month
3479,1950,Basic,$1.99/month
3480,1950,Standard,$3.99/month
3481,1950,Advanced,$9.99/month
3482,1951,,$15/month
3483,1952,,Free
3484,1953,,Free
3485,1954,FREE,Free
3486,1954,BASIC,$14.99/month
3487,1955,,$10/month
3488,1956,,$4.89/month
3489,1957,Standard Plan,$7.50/month
3490,1958,,Free to install
3491,1959,,Free to install
3492,1960,Small Plan,$60/month
3493,1961,Start,Free
3494,1961,Pro,$19/month
3495,1961,Expert,$39/month
3496,1962,Basic Plan,$9/month
3497,1962,Advance Plan,$15/month
3498,1962,Proffessional Plan,$29/month
3499,1963,Free,Free
3500,1963,Basic,$8.99/month
3501,1963,Professional,$19.99/month
3502,1963,Advanced,$34.99/month
3503,1964,Basic,Free
3504,1964,Advanced,$3.99/month
3505,1965,Basic Shopify,$4.99/month
3506,1965,Shopify,$7.99/month
3507,1965,Advanced Shopify,$9.99/month
3508,1965,Shopify Plus,$19.99/month
3509,1966,Free Plan,Free
3510,1966,Basic Plan,$100/month
3511,1967,,$74.95/month
3512,1968,,Free to install
3513,1969,,Free
3514,1970,Free Plan,Free
3515,1970,Standard Plan,$5.99/month
3516,1970,Premium Plan,$11.99/month
3517,1971,,Free to install
3518,1972,,Free to install
3519,1973,Free Plan,Free
3520,1973,Premium Plan,$9.95/month
3521,1974,,$2.99/month
3522,1975,,$29/month
3523,1976,,Free
3524,1977,,$8/month
3525,1978,Start,$19/month
3526,1978,Grow,$49/month
3527,1978,Unleash,$149/month
3528,1979,,Free to install
3529,1980,,Free
3530,1981,,Free
3531,1982,Sally To Go,$9.99/month
3532,1982,Sally Basic,$19.99/month
3533,1982,Sally Pro,$49.99/month
3534,1982,Super Sally,$99.99/month
3535,1983,BITMELI ML,$12.50/month
3536,1984,,$9/month
3537,1985,,Free
3538,1986,,$29.99/month
3539,1987,,Free
3540,1988,,$0.99/month
3541,1989,,$4.99/month
3542,1990,Standard Plan,$4.99/month
3543,1990,Premium Plan,$9.99/month
3544,1991,,Free
3545,1992,AppCard Loyalty,$119/month
3546,1993,,$5/month
3547,1994,Basic Pan,$27/month
3548,1995,,$10/month
3549,1996,,Free
3550,1997,BASIC,Free
3551,1997,BUSINESS,$15/month
3552,1997,ENTERPRISE,$49/month
3553,1998,,$9/month
3554,1999,Monthly Plan,$20/month
3555,2000,,Free
3556,2001,Standard,$2.99/month
3557,2002,,$10/month
3558,2003,,$4.99/month
3559,2004,,$24.99/month
3560,2005,Basic Plan,$40/month
3561,2005,Established,$80/month
3562,2005,Enterprise,$140/month
3563,2006,SH-Personalized,$225/month
3564,2006,All in one,$900/month
3565,2006,SH-Starter,$70/month
3566,2007,Free,Free
3567,2007,Lite,$9/month
3568,2007,Premium,$19/month
3569,2007,Plus,$29/month
3570,2008,,$7.99/month
3571,2009,Free 60 Day Trial,Free to install
3572,2009,Email Plus,$22.50/month
3573,2010,Standard,Free
3574,2010,Premium,$7.99/month
3575,2011,,Free
3576,2012,,$4.99/month
3577,2013,Basic Plan,$9.99/month
3578,2014,Dealio features,$39.95/month
3579,2015,,Free
3580,2016,,$10/month
3581,2017,Standard,Free
3582,2017,Premium,$4.99/month
3583,2018,,$99/month
3584,2019,Basic,$3.99/month
3585,2020,,Free
3586,2021,Basic Plan,Free
3587,2021,Premium Plan,$4.99/month
3588,2022,,Free
3589,2023,,Free
3590,2024,,Free
3591,2025,Essentials,$55/month
3592,2025,Standard,$130/month
3593,2025,Premium,$325/month
3594,2025,Enterprise,"$1,950/month"
3595,2026,,Free
3596,2027,Basic,$9.99/month
3597,2027,Standard,$19.99/month
3598,2027,Advanced,$34.99/month
3599,2027,Unlimited,$49.99/month
3600,2028,,Free to install
3601,2029,,Free
3602,2030,,$15/month
3603,2031,,Free
3604,2032,,$9.99/month
3605,2033,Free,Free
3606,2033,Basic,$29/month
3607,2033,Plus,$49/month
3608,2033,Pro,$199/month
3609,2034,,Free
3610,2035,,$79/month
3611,2036,,$14.99/month
3612,2037,,Free
3613,2038,,$19/month
3614,2039,Starter,$23.99/month
3615,2039,Plus,$54.99/month
3616,2039,Gold,$99.99/month
3617,2039,Unlimited,$199.99/month
3618,2040,Basic plan,$6.99/month
3619,2041,100% FREE FOREVER,Free
3620,2041,Small,$2.95/month
3621,2041,Medium,$4.95/month
3622,2041,Large,$6.95/month
3623,2042,,Free to install
3624,2043,Startup,Free
3625,2043,Professional,$29/month
3626,2043,Company,$99/month
3627,2043,Enterprise,$199/month
3628,2044,Unlimited,$7.99/month
3629,2045,,Free
3630,2046,,$2.99/month
3631,2047,,$14.99/month
3632,2048,,$5.99/month
3633,2049,,Free to install
3634,2050,Free,Free
3635,2050,STARTER,$9.99/month
3636,2050,EXPERT,$29.99/month
3637,2051,Free Plan,Free
3638,2051,SatisMeter Starter,$49/month
3639,2051,SatisMeter Busines,$249/month
3640,2052,BASIC PLAN,$10/month
3641,2052,PROFESSIONAL PLAN,$20/month
3642,2052,ADVANCED PLAN,$50/month
3643,2052,PLUS PLAN,$150/month
3644,2053,Lite,$9.99/month
3645,2053,Hobbyist,$29.99/month
3646,2053,Company,$79.99/month
3647,2054,Basic Plan,$25/month
3648,2054,Starter,$100/month
3649,2054,Advanced,$300/month
3650,2054,Professionsl,$800/month
3651,2055,,Free to install
3652,2056,,Free to install
3653,2057,,Free to install
3654,2058,Free,Free
3655,2058,Premium,$2.99/month
3656,2059,Free,Free
3657,2059,Premium,$0.99/month
3658,2060,Free,Free
3659,2060,Premium,$2.99/month
3660,2061,Free,Free
3661,2061,Premium,$3.99/month
3662,2062,Free,Free
3663,2062,Premium,$1.99/month
3664,2063,Free,Free
3665,2063,Premium,$3.99/month
3666,2064,Basic,$9/month
3667,2064,Essential,$29/month
3668,2064,Professional,$49/month
3669,2065,Free,Free
3670,2065,Pro,$9.99/month
3671,2066,Basic Plan,$27.45/month
3672,2067,,Free
3673,2068,,$1.99/month
3674,2069,Basic,$9/month
3675,2069,Standard,$19/month
3676,2069,Advanced,$49/month
3677,2069,Plus,$99/month
3678,2070,Mini,$19/month
3679,2070,Starter,$39/month
3680,2070,Standard,$69/month
3681,2070,Premium,$139/month
3682,2071,Free,Free
3683,2071,Premium,$2.99/month
3684,2072,Free,Free
3685,2072,Premium,$1.99/month
3686,2073,,Free
3687,2074,,Free
3688,2075,,Free
3689,2076,Free,Free
3690,2076,Premium,$2.99/month
3691,2077,Free,Free
3692,2077,Starter,$99/month
3693,2077,Growth,$249/month
3694,2077,Pro,$499/month
3695,2078,,$4.99/month
3696,2079,,$4.99/month
3697,2080,,Free
3698,2081,Basic,$9.99/month
3699,2081,Advanced,$14.99/month
3700,2082,,$4.99/month
3701,2083,,$3/month
3702,2084,,$14.99/month
3703,2085,,$50/month
3704,2086,,$2.99/month
3705,2087,,Free
3706,2088,,$4.99/month
3707,2089,Shopify Plan,$1.99/month
3708,2090,Pro Plan,$29.99/month
3709,2091,Silver Plan,$69.95/month
3710,2091,Silver + 1 MP,$119.95/month
3711,2091,Gold Package,$129.95/month
3712,2091,Gold + 1MP,$179.95/month
3713,2092,Silver Plan,$5/month
3714,2092,Gold Plan,$14/month
3715,2092,Premium Plan,$25/month
3716,2093,,$3/month
3717,2094,Basic,$5/month
3718,2094,Standard,$10/month
3719,2094,Premium,$20/month
3720,2095,,Free to install
3721,2096,,$25/month
3722,2097,,$2/month
3723,2098,,Free
3724,2099,Free,Free
3725,2099,Basic,$5/month
3726,2099,Standard,$10/month
3727,2099,Premium,$15/month
3728,2100,,$4.99/month
3729,2101,,Free to install
3730,2102,,$2.99/month
3731,2103,,Free
3732,2104,,$4.99/month
3733,2105,,$4.99/month
3734,2106,,$2.99/month
3735,2107,,Free to install
3736,2108,Basic Plan $9,$9/month
3737,2108,Free plan,Free
3738,2109,,$4.99/month
3739,2110,,$1.99/month
3740,2111,,Free
3741,2112,,$4.99/month
3742,2113,,$4.99/month
3743,2114,,$25/month
3744,2115,,$5.99/month
3745,2116,,Free
3746,2117,Basic,$5/month
3747,2118,,$4.99/month
3748,2119,,Free
3749,2120,Unlimited,$8.49/month
3750,2121,,$3.50/month
3751,2122,,$3.99/month
3752,2123,Standard Plan,$29.99/month
3753,2124,Shippable,$4.99/month
3754,2125,,$1.99/month
3755,2126,International,$10/month
3756,2126,Professional,$25/month
3757,2126,Enterprise,$45/month
3758,2127,Pro,$3/month
3759,2127,Free,Free
3760,2128,Freemium Plan,Free to install
3761,2128,Premium Plan,$25/month
3762,2129,,Free
3765,2131,Basic,$4/month
3766,2132,Lite Plan,Free
3767,2132,Growth Plan,$49/month
3768,2132,Professional Plan,$99/month
3769,2132,Premium Plan,$199/month
3770,2133,Full Plan,$9/month
3771,2134,,$19.90/month
3772,2135,,Free
3773,2136,,Free
3774,2137,,$10/month
3775,2138,Starter Plan,$17.49/month
3776,2139,,Free
3777,2140,,$2/month
3778,2141,LIGHT PLAN,$9.99/month
3779,2141,MEDIUM PLAN,$25/month
3780,2141,HEAVY PLAN,$89/month
3781,2141,Free,Free
3782,2142,Free,Free
3783,2142,Starter,$4.99/month
3784,2142,Professional,$8.99/month
3785,2142,Business,$29.99/month
3786,2143,,Free
3787,2144,Free,Free
3788,2144,Professional,$12.90/month
3789,2144,Enterprise,$25.90/month
3790,2145,Basic Version,$0.99/month
3791,2145,Standard Version,$2.99/month
3792,2145,Pro Version,$4.99/month
3793,2145,Premium Version,$6.99/month
3794,2146,,Free
3795,2147,,$9.99/month
3796,2148,Basic,$25/month
3797,2148,Advanced,$49/month
3798,2148,Elite,$99/month
3799,2148,Enterprise,$199/month
3800,2149,Premium Plan,$4.99/month
3801,2150,Free,Free
3802,2150,Pro,$5/month
3803,2151,Starter Plan,Free
3804,2151,Pro plan,$29.99/month
3805,2152,,$3.99/month
3806,2153,Solo,$9/month
3807,2153,Startup,$29/month
3808,2153,Business,$149/month
3809,2154,Trial,Free
