imdb_id,popularity,budget,revenue,original_title,cast,homepage,director,tagline,keywords,overview,runtime,genres,production_companies,release_date,budget_adj,revenue_adj,
tt1167675,0.390858,0,0,Sint,Huub Stapel|Egbert Jan Weeber|Caro Lenssen|Bert Luppes,http://www.sintdefilm.com/,Dick Maas,December 5 will never be the same...,,A horror film that depicts St. Nicholas as a murderous bishop who kidnaps and murders children when there is a full moon on December 5.,85,Horror|Comedy,Parachute Pictures|TDMP,10/31/2010,0,0,
tt1655078,0.389123,0,0,Into the Universe with Stephen Hawking,Stephen Hawking|Benedict Cumberbatch|Melissa Ricci,,Iain Riddick|Martin Williams|Nathan Williams,,,"Into the Universe with Stephen Hawking is a science documentary mini-series written by British physicist Stephen Hawking. The series was created for Discovery Channel and features computer generated imagery of the universe. In the United Kingdom the series has a modified title, Stephen Hawking's Universe.",86,Documentary,Discovery Channel Productions,4/24/2010,0,0,
tt1413529,0.385532,0,0,GÃ´ruden suranbÃ¢,Masato Sakai|Hidetaka Yoshioka|Hitori Gekidan|Gaku Hamada|Yuko Takeuchi,,Yoshihiro Nakamura,,,"When easy-going Aoyagi meets an old friend for a fishing trip, he ends up drugged, framed for the Prime Minister's assassination, and on the run from corrupt cops. It's only the beginning of what quickly becomes the worst, weirdest day of his life. But he'll get by with a little help from his friends, who include a famous pop diva, a rockabilly deliveryman, a crippled old gangster, and the world's most cheerful serial killer.",139,Action|Comedy|Drama|Mystery|Thriller,,1/30/2010,0,0,
tt1391034,0.385303,0,0,And Soon the Darkness,Odette Annable|Amber Heard|Karl Urban|Adriana Barraza|CÃ©sar Vianco,http://www.andsoonthedarkness.com,Marcos Efron,Alone. Stranded. No One to Trust.,remake|murder|kidnapping|argentina|torture,"When two American girls on a bike trip in a remote part of Argentina split up and one of them goes missing, the other must find her before her worst fears are realized.",91,Horror|Thriller|Crime|Mystery,StudioCanal|Abandon Pictures|Sandbar Pictures|Anchor Bay Entertainment|Redrum Films,2/25/2010,0,0,
tt0979434,0.379104,0,0,Lottery Ticket,Shad Moss|Brandon T. Jackson|Naturi Naughton|Loretta Devine|Teairra Mari,,Erik White,Winning is Just the Beginning Surviving is Another Story,,Kevin Carson is a young man living in the projects who has to survive a three-day weekend after his opportunistic neighbors find out he's holding a winning lottery ticket worth $370 million,99,Comedy,Cube Vision|Sweepstake Productions,8/20/2010,0,0,
tt1453159,0.082894,0,0,The Pillars of the Earth,Ian McShane|Matthew Macfadyen|Eddie Redmayne|Hayley Atwell|Sarah Parish,,Sergio Mimica-Gezzan,,england|based on novel|kingdom|royalty|12th century,"The Pillars of the Earth is an eight-part 2010 TV miniseries, adapted from Ken Follett's novel of the same name.",421,Drama|History|Romance,Scott Free Productions|Tandem Communications|The Movie Network (TMN)|Muse Entertainment Enterprises|Movie Central Network,7/23/2010,0,0,
tt1244659,0.375979,31000000,15134293,Extraordinary Measures,Harrison Ford|Brendan Fraser|Keri Russell|Courtney B. Vance|Meredith Droeger,http://www.extraordinarymeasuresthemovie.com,Tom Vaughan,Don't hope for a miracle. Make one.,,"Working-class father John Crowley is finally on the fast track to corporate success when his two young children, Megan and Patrick, are diagnosed with Pompe disease - a condition that prevents the body from breaking down sugar. With the support of his wife, Aileen, John ditches his career and teams with unconventional specialist Dr. Robert Stonehill to found a bio-tech company and develop a cure in time to save the lives of Megan and Patrick. As Dr. Stonehill works tirelessly to prove the theories that made him the black sheep of the medical community, a powerful bond is forged between the two unlikely allies.",105,Drama,Double Feature Films|CBS Films,1/21/2010,31000000,15134293,
tt1701991,0.374797,0,0,Family Guy Presents: It's a Trap!,Seth MacFarlane|Alex Borstein|Seth Green|Mila Kunis|Dee Bradley Baker,,Peter Shin,It's A Trap,space war|sequel|sword fight|comedy|jedi,"In this spectacular and offensively uproarious final chapter, Luke Skywalker (Chris) and Princess Leia (Lois) must travel to Tatooine to free Han Solo (Peter) by infiltrating the wretched stronghold of Jabba the Hutt (Joe), the galaxy's most loathsome and dreadful gangster. Once reunited, the Rebels team up with a tribe of Ewoks to combat the Imperial forces on the forest moon of Endor. Meanwhile the Emperor (Carter Pewterschmidt) and Darth Vader (Stewie) conspire to turn Luke to the dark side, and young Skywalker is determined to rekindle the spirit of the Jedi within his father. The Galactic Civil War has never been more outrageous, as the Rebel forces gather to attack the seemingly defenseless and incomplete second Death Star in the battle that will determine the fate of the galaxy.",56,Animation|Fantasy|Comedy|Science Fiction,20th Century Fox Television,10/22/2010,0,0,
tt1314655,0.368927,10000000,33583175,Devil,Chris Messina|Jacob Vargas|Bojana NovakoviÄ‡|Logan Marshall-Green|Bokeem Woodbine,http://www.thenightchronicles.com/devil/,John Erick Dowdle,Bad Things Happen For A Reason,claustrophobia|trapped in an elevator,A group of people trapped in a elevator realize that the devil is among them.,80,Horror|Mystery|Thriller,Universal Pictures|Media Rights Capital|Night Chronicles|Relativity Media,1/13/2010,10000000,33583175,
tt1523483,0.368374,0,539957,Kaboom,Thomas Dekker|Haley Bennett|Chris Zylka|Roxane Mesquida|Juno Temple,,Gregg Araki,Blow your mind.,california|sex|dream|college|party,"Smith, a typical young college student who likes partying and engaging in acts of random sex and debauchery, has been having some interesting dreams revolving around two gorgeous women -- and is shocked when he meets the dream girls in real life. Lorelei looks just like his fantasy brunette, while a mysterious red-haired girl being chased by assassins draws him into an international conspiracy. Or is it all just a drug-induced hallucination?",86,Science Fiction|Comedy|Mystery,Wild Bunch|Desperate Pictures|Super Crispy Entertainment,8/22/2010,0,539957,
tt1183923,0.364652,0,42145,Welcome to the Rileys,Kristen Stewart|James Gandolfini|Melissa Leo|Joe Chrest|Ally Sheedy,http://www.welcometotherileys-movie.com/,Jake Scott,,rape|stripper|hooker|independent film|teenage girl,"Years after their teenage daughterâ€™s death, Lois and Doug Riley, an upstanding Indiana couple, are frozen by estranging grief. Doug escapes to New Orleans on a business trip. Compelled by urgencies he doesnâ€™t understand, he insinuates himself into the life of an underage hooker, becoming her platonic guardian.",110,Drama,Destination Films|Scott Free Productions|Film Rites|Samuel Goldwyn Films|Argonaut Pictures,10/29/2010,0,42145,
tt1456060,0.361861,0,0,Boy Wonder,James Russo|Tracy Middendorf|Zulay Henao|Bill Sage|Roberta Wallach,http://boywonderthemovie.com/,Michael Morrissey,Beware the Hero,,"A young Brooklyn boy witnesses the brutal murder of his mother and grows up obsessed with finding her killer. Thus begins his life as a quiet, straight-A student by day and a self-appointed hero at night. But what is a real hero? And who decides what is right or wrong? As the boundaries blur, Sean's dual life wears on his psyche and his two worlds careen dangerously close to colliding. Like a graphic novel you can't put down, Boy Wonder challenges morality, distorting perceptions of what is right and what is justified, as it races to its shocking conclusion.",93,Action|Crime|Drama|Thriller,Boy Wonder Films,8/11/2010,0,0,
tt1340107,0.359688,15000000,0,HÃ¦vnen,Mikael Persbrandt|Trine Dyrholm|Ulrich Thomsen|William JÃ¸hnk Nielsen|Markus Rygaard,http://www.sonyclassics.com/inabetterworld/,Susanne Bier,When We Are Pushed To The Edge We Discover The Line Between Justice And Revenge,africa|friendship|bully|hospital|woman director,"The lives of two Danish families cross each other, and an extraordinary but risky friendship comes into bud. But loneliness, frailty and sorrow lie in wait.",119,Drama,Zentropa Entertainments,8/26/2010,15000000,0,
tt1743360,0.359543,0,0,Sundays at Tiffany's,Alyssa Milano|Eric Winter|Kristin Booth|Emily Alyn Lind|Ivan Sergei,http://www.mylifetime.com/movies/sundays-at-tiffanys,Mark Piznarski,,,"Alyssa Milano, who also serves as producer, stars as Jane Claremont, who, as a young girl, would accompany her mother Vivian (Stockard Channing) to Tiffanyâ€™s in New York every Sunday and bring along her imaginary friend, Michael. Now, 20 years later, Jane is a successful businesswoman, set to marry Hugh (Ivan Sergei), her handsome fiancÃ©, until Michael (Eric Winter) suddenly reappears.",88,Drama|Romance,Dan Wigutow Productions|Lifetime Television|Sony Pictures Television,12/6/2010,0,0,
tt1620446,0.356462,0,0,Day & Night,Wayne Dyer,http://www.pixar.com/shorts/d&n/index.html,Teddy Newton,,pixar animated short,"When Day, a sunny fellow, encounters Night, a stranger of distinctly darker moods, sparks fly! Day and Night are frightened and suspicious of each other at first, and quickly get off on the wrong foot. But as they discover each other's unique qualities--and come to realize that each of them offers a different window onto the same world-the friendship helps both to gain a new perspective.",6,Animation|Adventure|Comedy|Family|Fantasy,Pixar Animation Studios,6/17/2010,0,0,
tt1336617,0.348945,7000000,0,Cyrus,John C. Reilly|Jonah Hill|Marisa Tomei|Catherine Keener|Matt Walsh,http://www.foxsearchlight.com/cyrus/,Jay Duplass|Mark Duplass,John met the woman of his dreams. Then he met her son ...,,"With John's social life at a standstill and his ex-wife about to get remarried, a down on his luck divorcÃ©e finally meets the woman of his dreams, only to discover she has another man in her life - her son. Before long, the two are locked in a battle of wits for the woman they both love-and it appears only one man can be left standing when it's over.",91,Comedy|Drama|Romance,Scott Free Productions,6/18/2010,7000000,0,
tt1319743,0.346981,8000000,0,Smokin' Aces 2: Assassins' Ball,Vinnie Jones|Tommy Flanagan|Tom Berenger|Ernie Hudson|Michael Parks,http://www.universalstudiosentertainment.com/smokin-aces-2-assassins-ball/,P.J. Pesce,"Prepare for Murder, Mayhem & Madness.",prequel,"Walter Weed is an unassuming desk jockey at the FBI when the Bureau uncovers a plot to assassinate him. A team of degenerate, psychotic assassins dispatched by mystery man Hal Leuco to win a huge bounty includes a resourceful beauty who has a unique method of killing her prey, a power-tool wielding psychopath and a deadly master of disguise.",86,Action|Comedy|Crime|Thriller,Capital Arts Entertainment|Universal Studios Home Entertainment|Working Title Films|Always Split Aces Productions,1/19/2010,8000000,0,
tt1581835,0.346631,0,0,Daydream Nation,Kat Dennings|Reece Thompson|Josh Lucas|Andie MacDowell|Rachel Blanchard,,Michael Goldbach,,high school|independent film|serial killer|stoner,"Forced to move to a boring backwater town, a teenager embarks on affairs with a teacher and a stoner classmate.",98,Drama|Romance,Lila 9th Productions,9/10/2010,0,0,
tt1734067,0.345663,0,0,Atrocious,Rafael Amaya|Jose Masegosa|Chus Pereiro|Cristian Valencia,http://www.atrociousthemovie.com/,Fernando Barreda Luna,A local legend becomes a terrifying reality,country house|supernatural|woods|paranormal|blood,"Quintanilla family was found dead in their country side house. Police reported the existence of 37 hours of recorded evidence. The family traveled to their old farm house, where they investigated about the Legend of the Girl in the Garraf woods. They used to record whatever they did. Atrocious shows the last five days of this family, and the strange situations that they lived in those moments and which remain unexplained.",75,Horror|Thriller,Nabu Films|Silencio Rodamos Producciones,10/15/2010,0,0,
tt1522846,0.189991,0,0,The Bunny Game,Rodleen Getsic|Norwood Fisher|Gregg Gilmore|Paul Ill|Jeff F. Renfro,,Adam Rehmeier,,prostitute|sadistic|perversity|sadism|mercilessness,A prostitute looking for her next meal hitches a ride with a trucker that leaves her praying for her next breath.,76,Horror,,1/1/2010,0,0,
tt1790736,0.34123,0,0,Inception: The Cobol Job,Leonardo DiCaprio|Joseph Gordon-Levitt|Tom Hardy,,Ian Kirby,,,"The Cobol Job is a fourteen-minute animated prequel to Christopher Nolanâ€™s award-winning movie: Inception, detailing the heist on Mr. Kaneda's mind by Nash, Cobb, Arthur, and several Cobol Engineering thugs.",15,Animation|Action|Thriller|Science Fiction,Warner Bros. Pictures,12/7/2010,0,0,
tt1683876,0.340855,0,338987,Happy People: A Year in the Taiga,Werner Herzog,http://www.wernerherzog.com/62.html,Werner Herzog|Dmitry Vasyukov,The director of Cave of Forgotten Dreams and Grizzly Man takes you on an epic journey into the heart of the Siberean wilderness,ice|russia|wilderness|remoteness|snow,"In the center of the story is the life of the indigenous people of the village Bakhtia at the river Yenisei in the Siberian Taiga. The camera follows the protagonists in the village over a period of a year. The natives, whose daily routines have barely changed over the last centuries, keep living their lives according to their own cultural traditions.",94,Documentary,Studio Babelsberg,9/3/2010,0,338987,
tt1305583,0.312595,14000000,21409028,Our Family Wedding,Forest Whitaker|America Ferrera|Carlos Mencia|Regina King|Lance Gross,http://www.foxsearchlight.com/ourfamilywedding/,Rick Famuyiwa,,interracial marriage|wedding|duringcreditsstinger,"The weeks leading up to a young couple's wedding is comic and stressful, especially as their respective fathers try to lay to rest their feud.",103,Comedy,Fox Searchlight Pictures|Dune Entertainment|Sneak Preview Entertainment|Pointe Studios,3/12/2010,14000000,21409028,
tt1535491,0.146543,0,0,ì˜í˜•ì œ,Kang-ho Song|Kang Dong-won|Kyeong-min Go|Su-ho Ha,http://www.gikyodai.com/,Jang Hoon,A North Korean spy and a former South Korean agent form a tense partnership.,spy|investigation|government|killer|north korea,"Six years ago a mysterious shooting takes place in Seoul. The after effects of the shooting results in Han-kyu Lee (Song Kang-Ho) losing his job at the NIS (National Intelligence Service). Six years later, Ji-won Song (Kang Dong-Won), an ex North Korean spy. now operates somewhere in the Seoul metropolitan area. As these two men hide their identities and work their particular angles, trouble brews again ....",116,Drama|Thriller|Foreign,Showbox,2/4/2010,0,0,
tt1679332,0.335013,0,0,"Ultramarines: A Warhammer 40,000 Movie",Terence Stamp|John Hurt|Sean Pertwee|Steven Waddington|Donald Sumpter,http://ultramarinesthemovie.com/,Martyn Pick,In the grim darkness of the far future there is only war,,"A squad of Ultramarines answer a distress call from an Imperial Shrine World. A full Company of Imperial Fists was stationed there, but there is no answer from them. The squad investigates to find out what has happened there.",76,Animation|Science Fiction,Good Story Productions|POP6|Codex Pictures,12/10/2010,0,0,
tt1586740,0.334115,104002432,0,Double Wedding,Tia Mowry|Tamera Mowry|Ardon Bess|Robin BrÃ»lÃ©|Sandra Caldwell,,Craig Pryce,,,"Two sisters, no love lives. Both end up dating the same man, and inviting him to meet the family on December 17th. He doesnâ€™t know there are two sisters or that he committed to two different dates on the same day.",87,Comedy|Drama|Romance,Jaffe / Braunstein Enterprise|Lifetime Network,7/20/2010,104002432,0,
tt1480660,0.332904,100000,1000000,Halo Legends,Andy McAvin,http://halo.xbox.com/en-us/halolegends,Shinji Aramaki|Hideki Futamura,Seven stories from the heart of the Halo universe,female soldier|halo,Halo Legends is an unprecedented gathering of the finest talent in Japanese animation that have drawn together to explore the mystery and action of the Halo universe. Eight episodes and a stunning range of visual styles shed new light and epic perspective on Halo lore.,93,Action|Animation|Science Fiction,Microsoft,2/16/2010,100000,1000000,
tt1394329,0.331978,0,0,Free Willy: Escape From Pirate's Cove,Beau Bridges|Bindi Irwin|Matthew Dylan Roberts|Kevin Otto|Darron Meyer,,Will Geiger,,whale,"After young Kirra (Bindi Irwin) leaves her Australian home to summer with her grandfather (Beau Bridges) in South Africa, she soon discovers a baby orca stranded in the lagoon near her grandfatherâ€™s rundown seaside amusement park. She names the lonely whale Willy--and embarks on a great quest to lead the little guy back to his anxious pod.",75,Action|Adventure|Drama|Family,Warner Bros.,3/23/2010,0,0,
tt1423894,0.328667,30000000,8454301,Barney's Version,Paul Giamatti|Dustin Hoffman|Rosamund Pike|Minnie Driver|Rachelle Lefevre,http://www.barneysversionthemovie.com/,Richard J. Lewis,First he got married. Then he got married again. Then he met the love of his life.,suicide|jealousy|canada|independent film|politically incorrect,"The picaresque and touching story of the politically incorrect, fully lived life of the impulsive, irascible and fearlessly blunt Barney Panofsky.",134,Comedy|Drama,Serendipity Point Films,10/26/2010,30000000,8454301,
tt1221208,0.32716,0,693181,Frankie & Alice,Halle Berry|Stellan SkarsgÃ¥rd|Phylicia RashÄd|Chandra Wilson|Adrian Holmes,http://frankieandalice.com/,Geoffrey Sax,"Turn back, look forward",dancer|biography|racist|based on true story|illness,A drama centered on a go-go dancer with multiple personality disorder who struggles to remain her true self and begins working with a psychotherapist to uncover the mystery of the inner ghosts that haunt her.,101,Drama|Thriller,Access Motion Pictures,5/17/2010,0,693181,
tt1325014,0.255051,0,0,The People vs. George Lucas,Mark A. Altman|John Barger|Ahmed Best|David Brin|Matt Cohen,http://www.peoplevsgeorge.com,Alexandre O. Philippe,"They gave him their love, their money and their online parodies. He gave them... the prequels.",pop culture|fan culture|documentary|science fiction|space opera,"The passion the original Star Wars trilogy inspires in its fans is unparalleled; but when it comes to George Lucas himself, many have found their ardor has cooled into a complicated love-hate relationship. This hilarious, heartfelt documentary delves deep into Lucasâ€™s cultural legacy, asking all the tough questions. Has Lucas betrayed his masterwork? Should he just have left the original trilogy alone? Is The Phantom Menace so bad it should carry a health warning? Utilizing interviews taken from over 600 hours of footage, and peppered with extraordinary Star Wars and Indiana Jones recreations lovingly immortalized in song, needlepoint, Lego, claymation, puppets and paper-mÃ¢chÃ©, above all this film asks the question: who truly owns that galaxy far, far awayâ€”the man who created it, or the fans who worship it?",93,Documentary,,3/14/2010,0,0,
tt1226273,0.3261,80000000,74901339,Edge of Darkness,Mel Gibson|Ray Winstone|Danny Huston|Shawn Roberts|Denis O'Hare,,Martin Campbell,Some secrets take us to the edge.,shot in the side|fire in 55 gallon drum|threatened with knife|radioactivity|man crying,"As a seasoned homicide detective, Thomas Craven has seen the bleakest side of humanity. But nothing prepares him for the toughest investigation of his life: the search for his only daughter Emma's killer. Now, he is on a personal mission to uncover the disturbing secrets surrounding her murder, including corporate corruption, government collusion and Emma's own mysterious life.",117,Crime|Drama|Mystery|Thriller,Icon Productions|BBC Films|GK Films|Warner Bros.,1/29/2010,80000000,74901339,
tt1407049,0.321863,0,0,Altitude,Jessica Lowndes|Julianna Guill|Ryan Donowho|Landon Liboiron|Mike Dopud,http://www.altitudemovie.com/,Kaare Andrews,Don't Look Down.,race against time|danger|against the odds|chases and races|unlikely parents,"After a mysterious malfunction sends their small plane climbing out of control, a rookie pilot and her four teenage friends find themselves trapped in a deadly showdown with a supernatural force.",90,Horror|Action|Thriller|Science Fiction,Darclight Films,10/10/2010,0,0,
tt1320291,0.321694,0,0,The Reef,Adrienne Pickering|Zoe Naylor|Gyton Grantley|Damian Walshe-Howling|Kieran Darcy-Smith,http://reefmovie.com/,Andrew Traucki,Pray That You Drown First,boat|boat accident|underwater|shark|great white shark,A great white shark hunts the crew of a capsized sailboat along the Great Barrier Reef.,94,Drama|Horror|Thriller,Lightning Entertainment|Screen Australia|Screen NSW|ProdigyMovies|Mysterious Light,5/15/2010,0,0,
tt1345772,0.326168,0,0,The Clinic,Tabrett Bethell|Freya Stafford|Andy Whitfield|Clare Bowen|Sophie Lowe,,James Rabbitts,The truth lies within,,"While traveling across country with her fiancÃ©, Beth wakes alone in an isolated clinic to a mother's worst nightmare. Just how far will she go to save her child?",94,Mystery|Horror|Thriller|Crime,Accelerator Films|Great Southern Land Entertainment|RMB Productions,10/10/2010,0,0,
tt1386683,0.319013,0,0,En ganske snill mann,Stellan SkarsgÃ¥rd|BjÃ¸rn Floberg|Gard B. Eidsvold|Jorunn Kjellsby|BjÃ¸rn Sundquist,,Hans Petter Moland,Sometimes gangsters need hugs too.,hoodlum,"After serving a 12-year sentence for killing the man that slept with his wife, a man ponders whether he should try and reconcile with his family, or take revenge on those who turned him in.",103,Comedy|Crime|Drama,Paradox Produksjon,3/19/2010,0,0,
tt1514041,0.318587,4600000,1163967,4.3.2.1,Emma Roberts|Noel Clarke|Ophelia Lovibond|Tamsin Egerton|Shanika Warren-Markland,,Noel Clarke|Mark Davis,"4 Girls, 3 Days, 2 Cities, 1 Chance.....",,"Jo is chained down in a dead end supermarket job while all her friends are all out on their own separate adventures. But a chance encounter with some diamond thieves sends their separate worlds on a collision course with not only each other, but fate itself.",117,Action|Thriller|Crime|Romance,Unstoppable Entertainment|Atlantic Swiss Productions|Veneration Music|Retro-juice Productions,6/2/2010,4600000,1163967,
tt1107319,0.315527,4000000,55125,Dirty Girl,Juno Temple|Jeremy Dozier|Milla Jovovich|Mary Steenburgen|Dwight Yoakam,http://www.dirtygirlmovie.com/,Abe Sylvia,Let them talk.,virgin|high school|friends|teacher|teen,"It's 1987 and Danielle, the high school 'Dirty Girl', is running away. With her is chubby, gay Clarke, a bag of flour called Joan and a Walkman full of glorious '80s tunes.",90,Drama|Comedy,iDeal Partners Film Fund,9/12/2010,4000000,55125,
tt1496005,0.312322,0,0,The Tree,Charlotte Gainsbourg|Morgana Davies|Marton Csokas|Christian Byers|Tom Russell,http://www.thetreefilm.com/,Julie Bertuccelli,Life is a force of nature,beach|tree|grief|children|independent film,"The O'Neills lived happily in their house in the Australian countryside. That was until one day fate struck blindly, taking the life of Peter, the father, leaving his grief-stricken wife Dawn alone with their four children. Among them, eight-year-old Simone denies this reality. She is persuaded that her father still lives in the giant fig tree growing near their house and speaks to her through its leaves. But the tree becomes more and more invasive and threatens the house. It must be felled. Of course, Simone won't allow it.",100,Drama,Kojo Pictures|Tatfilm Produktionsges. mbH|Dorje Film|Les Films du Poisson|Canal+,5/23/2010,0,0,
tt1100051,0.309807,2000000,0,Bereavement,Alexandra Daddario|Michael Biehn|John Savage|Peyton List|Valentina de Angelis,http://www.bereavementmovie.com/,Stevan Mena,There are some evils...so unspeakable...they will scar you forever.,prequel,"In 1989, six year old Martin Bristoll was kidnapped from his backyard swing in Minersville Pennsylvania. Graham Sutter, a psychotic recluse, kept Martin imprisoned on his derelict pig farm, forcing him to witness and participate in unspeakable horrors. Chosen at random, his victim's screams were drowned out by the rural countryside. For five years, Martin's whereabouts have remained a mystery, until 17 year old Allison Miller (Alexandra Daddario) comes to live with her Uncle, Jonathan (Michael Biehn). While exploring her new surroundings, Allison discovers things aren't quite right at the farmhouse down the road. Her curiosity disturbs a hornet's nest of evil and despair that once torn open, can never be closed. Starring Michael Biehn, Brett Rickaby, Alexandra Daddario, and John Savage. Written and Directed by Stevan Mena",103,Crime|Horror|Mystery,,7/16/2010,2000000,0,
tt1830748,0.308417,0,0,Minions: Orientation Day,Pierre Coffin|Rob Huebel,,Kyle Balda|Samuel Tourneux,,,"With so many jobs to choose from, the Minions have to make serious decisions after watching an 'Initiation Video'. What could go wrong?!",4,Animation|Comedy|Family,Universal Pictures|Illumination Entertainment,12/13/2010,0,0,
tt0970926,0.307351,0,0,The Chosen One,Rob Schneider|Steve Buscemi|Holland Taylor|Peter Riegert|Brandon Molale,,Rob Schneider,Our fate is in his hands . . .  He just doesn't know it yet,number in title,"Paul is an ordinary man who is at the end of his rope. He hates his job, his beautiful wife has left him, and his mother and gay, Buddhist-monk brother constantly remind him of his shortcomings. Although Paul doesn't know it yet, his life is about to change in a big way.",101,Comedy,,9/3/2010,0,0,
tt1584016,0.346071,30000,3045943,Catfish,Megan Faccio|Melody C. Roscher|Ariel Schulman|Angela Wesselman-Pierce|Nev Schulman,http://www.iamrogue.com/catfish,Henry Joost|Ariel Schulman,Don't let anyone tell you what it is.,aftercreditsstinger,"Nev, a 24-year-old New York-based photographer, has no idea what he's in for when Abby, an eight-year-old girl from rural Michigan, contacts him on Facebook, seeking permission to paint one of his photographs. When he receives her remarkable painting, Nev begins a friendship and correspondence with Abby's family. But things really get interesting when he develops a cyber-romance with Abby's attractive older sister, Megan, a musician and model. Prompted by some startling revelations about Megan, Nev and his buddies embark on a road trip in search of the truth.",87,Documentary,Hit the Ground Running Films,9/17/2010,30000,3045943,
tt0492389,0.302377,35000000,39340177,Furry Vengeance,Brendan Fraser|Ken Jeong|Brooke Shields|Angela Kinsey|Rob Riggle,http://www.furryvengeance-movie.com/,Roger Kumble,He came. He saw. They conquered.,aftercreditsstinger|duringcreditsstinger,"When real estate developer Dan Sanders finalizes plans to level a swath of pristine Oregon forest to make way for a soulless housing subdivision, a band of woodland creatures rises up to throw a monkey wrench into the greedy scheme. Just how much mischief from the furry critters can the businessman take before he calls it quits?",92,Comedy,Summit Entertainment|Robert Simonds Productions|Participant Media|Imagenation Abu Dhabi FZ|Furry Vengeance Productions,4/2/2010,35000000,39340177,
tt1194417,0.301054,12500000,1083683,Casino Jack,Kevin Spacey|Kelly Preston|Hannah Endicott-Douglas|Rachelle Lefevre|Barry Pepper,http://www.casinojack-movie.com/,George Hickenlooper,Honor. Integrity. Principles. Everything is negotiable.,biography|duringcreditsstinger,"Based on a true story, a hot shot Washington DC lobbyist and his protÃ©gÃ© go down hard as their schemes to peddle influence lead to corruption and murder.",108,Crime|Comedy|Drama,An Olive Branch Productions|Rollercoaster Entertainment|Vortex Words Pictures|Hannibal Pictures|Trigger Street Productions,9/16/2010,12500000,1083683,
tt1198101,0.300283,0,0,Kites,Hrithik Roshan|BÃ¡rbara Mori|Kabir Bedi|Kangana Ranaut|Nicholas Brown,http://www.kites-thefilm.com/,Anurag Basu,,,"In the harsh terrain of the Mexican desert, a mortally wounded man is left for dead in the heat of the desert sun. This is Jay. Once a street smart, carefree young guy. Now, a wanted man. As death looms, the only thing that keeps him alive is the quest to find the love of his life, Natasha. A woman betrothed to another man, but surely destined for Jay. A woman who comes into his life like a bolt of lightning and changes it forever.",131,Drama|Action|Romance,Bollywood Hollywood Production,5/21/2010,0,0,
tt1265621,0.297737,2500000,0,Quantum Apocalypse,Rhett Giles|Stephanie Jacobsen|Gigi Edgley|Kristen Quintrall|Peter Jurasik,,Justin Jones,,doomsday,A group of talented but rebellious 'rock-star scientists' find themselves in a race against time to save Earth when a comet makes an unexpected turn towards our blue planet where all life may cease to exist within days if our small town heroes fail to find a solution.,93,TV Movie|Science Fiction,Bullet Films|Rolize GmbH & Co.,2/24/2010,2500000,0,
tt1270835,0.29666,2500000,52604,Hatchet II,Danielle Harris|Kane Hodder|Parry Shen|Tony Todd|Tom Holland,,Adam Green,Victor Crowley Lives Again,ax|swamp|killer,"Picking up right where the original ended, Marybeth escapes the clutches of the deformed, swamp-dwelling iconic killer Victor Crowley. After learning the truth about her familyâ€™s connection to the hatchet-wielding madman, Marybeth returns to the Louisiana swamps along with an army of hunters to recover the bodies of her family and exact the bloodiest revenge against the bayou butcher.",89,Horror|Comedy|Thriller,ArieScope Pictures|Dark Sky Films,8/26/2010,2500000,52604,
tt0790663,0.287095,0,0,The First Grader,Naomie Harris|Tony Kgoroge|Nick Reding|Oliver Litondo|Alfred Munyua,http://www.thefirstgrader-themovie.com/,Justin Chadwick,It's never too late to dream.,education|uniform|village|kenya|independent film,The true story of an 84 year-old Kenyan villager and ex Mau Mau freedom fighter who fights for his right to go to school for the first time to get the education he could never afford.,103,Romance|Drama,Original Pictures|Sixth Sense Productions,9/4/2010,0,0,
tt0374463,0.757082,120000000,0,The Pacific,James Badge Dale|Joseph Mazzello|Jon Seda|Ashton Holmes|William Sadler,http://www.hbo.com/the-pacific/index.html,Jeremy Podeswa|Tim Van Patten|David Nutter|Graham Yost|Carl Franklin|Tony To,Hell was an ocean away,world war ii|tv mini-series|hbo,"A 10-part mini-series from the creators of ""Band of Brothers"" telling the intertwined stories of three Marines during America's battle with the Japanese in the Pacific during World War II.",540,War|Drama|Action|Adventure|History,Playtone|HBO|DreamWorks Television,5/16/2010,120000000,0,
tt1691832,0.289545,0,0,Chun sing gai bei,Aaron Kwok|Shu Qi|Wu Jing|Zhang Jingchu|Yuen Wah,,Benny Chan,,martial arts|mutant|circus troupe,"Sunny is a naÃ¯ve circus performer who dreams of inheriting his father's knife-throwing skills. However, his hostile colleagues continue to bully him, relegating him to a lowly clown. On a tour to Malaysia, Cheung and other performers discover a cave occupied by the Japanese army during World War II. Instead of finding treasure, the performers - including Sunny - are sprayed with a mysterious chemical that turns them into superhuman mutants...",110,Action|Thriller|Science Fiction|Foreign,Enlight Pictures|Shanxi Film Studio|Guangzhou Ying Ming Media Co.,8/11/2010,0,0,
tt1499249,0.289469,2500000,0,Lake Placid 3,Kirsty Mitchell|Colin Ferguson|Yancy Butler|Kacey Barnfield|Roxanne Pallett,http://www.syfy.com/movies/originals/index.php?pageid=136,G.E. Furst,,,"A game warden moves his family to Lake Placid, once the site of deadly crocodile attacks. Locals assure him the crocs are gone, but his mischievous young son finds a few baby crocs and begins feeding them. They quickly grow into very big adults and start attacking the game warden's family and nearby town.",93,Horror|Action|Science Fiction|Thriller,Stage 6 Films|Curmudgeon Films|RCR Media Group|UFO Films,8/21/2010,2500000,0,
